transaction_id,customer_id,product_id,product_price,emi_duration_months,monthly_emi,interest_rate,customer_income,customer_credit_score,existing_emi,max_affordable_emi,affordability_ratio,affordability_score,risk_level,approved,transaction_date
T01696,C0255,RT0370,199.0,3,67.44,0.1,31587.56,763,12395.5,6946.78,0.0097,1.0,Low,True,2025-12-19
T01697,C0068,RT0406,1499.0,3,507.18,0.09,11380.21,579,2847.86,4120.86,0.1231,1.0,Low,True,2025-12-27
T01698,C0312,RT0061,33540.0,6,5754.17,0.1,72056.43,817,17467.56,25378.06,0.2267,1.0,Low,True,2025-04-08
T01699,C0158,RT0082,15990.0,12,1405.78,0.1,30199.63,684,14371.42,7057.82,0.1992,1.0,Low,True,2025-10-26
T01700,C0296,RT0347,1299.0,9,150.41,0.1,52650.43,648,12128.6,14056.42,0.0107,1.0,Low,True,2026-03-07
T01701,C0299,RT0193,29999.0,36,1039.93,0.15,32377.72,607,3341.89,11623.15,0.0895,1.0,Low,True,2026-01-08
T01702,C0051,RT0324,799.0,18,50.98,0.18,34332.1,749,15208.87,8101.57,0.0063,1.0,Low,True,2025-11-08
T01703,C0445,RT0275,449.0,12,41.16,0.18,24045.28,674,7818.63,5300.97,0.0078,1.0,Low,True,2025-09-27
T01704,C0261,RT0398,1399.0,24,64.56,0.1,42783.62,618,13223.9,12959.42,0.005,1.0,Low,True,2026-01-12
T01705,C0063,RT0061,33540.0,24,1547.7,0.1,37638.51,738,7902.86,10284.08,0.1505,1.0,Low,True,2025-11-16
T01706,C0400,RT0142,1889.0,12,164.32,0.08,25059.5,609,12939.92,5450.44,0.0301,1.0,Low,True,2025-11-21
T01707,C0179,RT0158,3299.0,9,378.88,0.08,58404.83,691,13503.1,21154.97,0.0179,1.0,Low,True,2025-07-15
T01708,C0226,RT0220,22995.0,12,2043.08,0.12,32737.0,721,6698.09,8428.81,0.2424,1.0,Low,False,2025-04-27
T01709,C0342,RT0109,12989.0,36,407.03,0.08,36716.15,591,2980.32,15611.07,0.0261,1.0,Low,True,2026-02-01
T01710,C0005,RT0058,32999.0,3,11183.5,0.1,40313.1,593,10997.75,9313.44,1.2008,0.8328,Low,False,2025-04-29
T01711,C0352,RT0259,199.0,6,34.93,0.18,32693.01,850,15473.11,5379.64,0.0065,1.0,Low,True,2025-11-30
T01712,C0215,RT0358,999.0,36,32.23,0.1,37066.16,759,12704.79,7914.37,0.0041,1.0,Low,True,2025-11-23
T01713,C0030,RT0109,12989.0,3,4387.52,0.08,34456.08,585,15115.34,6075.19,0.7222,1.1389,Low,True,2026-02-19
T01714,C0315,RT0398,1399.0,36,45.14,0.1,48619.12,673,16817.86,10692.75,0.0042,1.0,Low,True,2026-01-27
T01715,C0123,RT0044,850.0,24,40.01,0.12,32457.39,625,15657.77,7167.23,0.0056,1.0,Low,True,2025-06-07
T01716,C0165,RT0148,44599.36,36,1397.58,0.08,26291.95,661,6469.07,9434.03,0.1481,1.0,Low,True,2025-05-23
T01717,C0283,RT0206,113990.0,12,10288.55,0.15,35211.14,769,8995.82,9209.25,1.1172,0.8951,Low,True,2025-07-27
T01718,C0216,RT0428,775.0,9,89.37,0.09,20600.94,762,5868.96,6415.9,0.0139,1.0,Low,True,2025-07-18
T01719,C0140,RT0085,11990.0,9,1388.35,0.1,22091.47,543,12489.04,3504.26,0.3962,1.0,Low,True,2025-09-23
T01720,C0359,RT0207,83990.0,3,28558.46,0.12,27149.37,684,11998.36,5034.55,5.6725,0.1763,High,False,2026-01-02
T01721,C0452,RT0347,1299.0,9,150.41,0.1,59915.06,689,23130.75,12835.19,0.0117,1.0,Low,True,2025-11-13
T01722,C0479,RT0259,199.0,9,23.8,0.18,28525.25,721,10997.08,7440.87,0.0032,1.0,Low,True,2025-06-29
T01723,C0476,RT0149,36857.53,12,3206.18,0.08,30892.24,715,13076.98,7719.02,0.4154,1.0,Low,True,2025-11-15
T01724,C0215,RT0224,53200.0,18,3244.24,0.12,37066.16,759,12704.79,7914.37,0.4099,1.0,Low,True,2025-09-26
T01725,C0058,RT0203,24998.0,18,1559.49,0.15,16228.06,653,8645.39,2989.96,0.5216,1.2392,Low,True,2025-11-13
T01726,C0305,RT0177,18669.0,24,905.2,0.15,32659.65,736,6912.91,10082.05,0.0898,1.0,Low,True,2025-08-19
T01727,C0389,RT0418,2199.0,6,376.18,0.09,22099.73,588,1212.31,7562.53,0.0497,1.0,Low,True,2025-11-30
T01728,C0376,RT0173,93499.0,24,4533.45,0.15,89614.04,784,38777.3,19397.05,0.2337,1.0,Low,True,2025-12-28
T01729,C0343,RT0065,34790.0,36,1122.58,0.1,34936.18,816,22009.58,4298.51,0.2612,1.0,Low,True,2025-11-27
T01730,C0114,RT0189,9599.0,9,1134.32,0.15,34014.49,684,8509.31,10281.63,0.1103,1.0,Low,True,2026-01-23
T01731,C0384,RT0084,17790.0,9,2059.94,0.1,36827.73,699,4034.82,15462.06,0.1332,1.0,Low,True,2025-04-03
T01732,C0166,RT0124,12999.0,9,1492.9,0.08,38081.99,693,3242.06,16180.38,0.0923,1.0,Low,True,2025-04-20
T01733,C0470,RT0188,7789.0,24,377.66,0.15,86244.6,606,49464.94,16448.12,0.023,1.0,Low,True,2025-11-20
T01734,C0407,RT0408,1699.0,12,148.58,0.09,20928.46,730,6060.3,6032.48,0.0246,1.0,Low,True,2025-06-17
T01735,C0431,RT0092,11989.0,6,2045.05,0.08,48010.17,850,5949.04,16810.43,0.1217,1.0,Low,True,2025-05-13
T01736,C0301,RT0327,3699.0,9,428.31,0.1,87001.58,773,19998.42,31236.2,0.0137,1.0,Low,True,2025-04-12
T01737,C0404,RT0201,18535.0,6,3225.72,0.15,38119.65,673,10304.54,11878.85,0.2716,1.0,Low,True,2025-08-17
T01738,C0456,RT0207,83990.0,18,5121.88,0.12,20471.72,849,7430.82,5861.94,0.8738,1.0631,Low,True,2025-09-21
T01739,C0448,RT0001,3799.0,36,126.18,0.12,18059.44,725,2977.78,7463.73,0.0169,1.0,Low,True,2025-11-04
T01740,C0466,RT0360,3501.0,6,600.64,0.1,32140.09,645,2740.21,14567.28,0.0412,1.0,Low,True,2026-01-26
T01741,C0021,RT0259,199.0,12,18.24,0.18,32476.39,737,9592.51,10760.62,0.0017,1.0,Low,True,2025-11-17
T01742,C0476,RT0088,62990.0,6,10806.65,0.1,30892.24,715,13076.98,7719.02,1.4,0.7143,Low,True,2025-10-17
T01743,C0218,RT0130,339.0,9,38.93,0.08,25056.42,704,6693.86,6970.44,0.0056,1.0,Low,True,2025-06-27
T01744,C0353,RT0212,55490.0,12,4930.22,0.12,39275.13,714,4421.14,11640.45,0.4235,1.0,Low,True,2025-03-17
T01745,C0004,RT0404,1999.0,36,63.57,0.09,28065.1,676,2579.95,7820.83,0.0081,1.0,Low,True,2026-01-31
T01746,C0475,RT0277,399.0,3,137.01,0.18,35693.53,744,4027.61,13445.06,0.0102,1.0,Low,False,2025-05-31
T01747,C0175,RT0126,1649.0,6,281.28,0.08,43274.34,750,17393.15,8338.86,0.0337,1.0,Low,True,2025-10-29
T01748,C0209,RT0285,449.0,3,154.18,0.18,36319.26,673,13836.25,8364.73,0.0184,1.0,Low,True,2026-03-01
T01749,C0360,RT0022,1599.0,18,97.51,0.12,15271.26,635,4129.11,3924.63,0.0248,1.0,Low,True,2025-06-02
T01750,C0264,RT0229,54990.0,9,6419.55,0.12,33076.07,694,16717.3,5126.75,1.2522,0.7986,Low,True,2025-07-28
T01751,C0089,RT0020,2499.0,36,83.0,0.12,73884.04,633,30732.13,18062.87,0.0046,1.0,Low,True,2025-04-23
T01752,C0327,RT0389,199.0,3,67.44,0.1,45506.6,846,22591.48,7943.9,0.0085,1.0,Low,True,2025-08-10
T01753,C0147,RT0216,49990.0,18,3048.49,0.12,23870.42,711,5223.8,8002.42,0.3809,1.0,Low,True,2026-02-23
T01754,C0437,RT0221,45200.0,9,5276.66,0.12,22397.53,611,5478.01,5292.75,0.997,1.0015,Low,False,2025-09-03
T01755,C0307,RT0380,1199.0,9,138.83,0.1,18059.75,694,5515.5,4728.21,0.0294,1.0,Low,True,2025-07-20
T01756,C0011,RT0235,21990.0,12,1953.78,0.12,25564.85,668,7537.02,5840.53,0.3345,1.0,Low,True,2026-03-01
T01757,C0197,RT0064,30990.0,12,2724.51,0.1,102440.9,497,20396.2,34797.79,0.0783,1.0,Low,True,2026-02-13
T01758,C0041,RT0349,12499.0,3,4235.96,0.1,56171.25,850,8989.54,19662.09,0.2154,1.0,Low,True,2026-01-05
T01759,C0149,RT0365,499.0,3,169.11,0.1,65299.32,693,21458.8,20523.53,0.0082,1.0,Low,True,2025-07-31
T01760,C0082,RT0333,8998.0,18,540.39,0.1,38553.53,567,11881.21,12885.33,0.0419,1.0,Low,True,2025-06-24
T01761,C0469,RT0361,5999.0,24,276.82,0.1,65943.69,651,18716.11,18249.37,0.0152,1.0,Low,True,2025-08-02
T01762,C0400,RT0087,17990.0,3,6096.89,0.1,25059.5,609,12939.92,5450.44,1.1186,0.894,Low,True,2026-01-04
T01763,C0262,RT0261,269.0,12,24.66,0.18,24471.81,584,5458.82,7507.3,0.0033,1.0,Low,True,2026-01-12
T01764,C0120,RT0077,17990.0,18,1080.43,0.1,37405.43,663,15725.36,8817.73,0.1225,1.0,Low,True,2025-08-21
T01765,C0453,RT0248,18990.0,6,3276.69,0.12,27425.3,573,4235.11,7380.76,0.444,1.0,Low,True,2025-09-21
T01766,C0156,RT0389,199.0,12,17.5,0.1,39931.63,848,5195.02,13087.59,0.0013,1.0,Low,True,2025-12-29
T01767,C0480,RT0148,44599.36,12,3879.63,0.08,29755.88,690,7898.18,6939.46,0.5591,1.2205,Low,True,2025-12-17
T01768,C0079,RT0353,2099.0,3,711.36,0.1,46474.5,631,14409.98,12802.51,0.0556,1.0,Low,True,2025-12-10
T01769,C0036,RT0354,1099.0,24,50.71,0.1,61859.04,750,22031.91,15465.12,0.0033,1.0,Low,True,2026-01-01
T01770,C0498,RT0305,1889.0,18,120.53,0.18,31020.34,746,8243.99,11103.39,0.0109,1.0,Low,True,2026-01-01
T01771,C0451,RT0381,569.0,9,65.89,0.1,49239.56,673,15267.77,12336.3,0.0053,1.0,Low,True,2026-01-09
T01772,C0417,RT0025,1499.0,12,133.18,0.12,38429.1,671,4675.08,10358.64,0.0129,1.0,Low,True,2025-08-22
T01773,C0376,RT0156,10694.0,24,483.66,0.08,89614.04,784,38777.3,19397.05,0.0249,1.0,Low,False,2025-06-17
T01774,C0266,RT0245,76990.0,6,13284.5,0.12,25735.87,801,12970.5,5883.55,2.2579,0.4429,Medium,True,2025-12-04
T01775,C0348,RT0007,1449.0,6,250.02,0.12,34832.63,667,22706.71,5091.58,0.0491,1.0,Low,False,2025-06-16
T01776,C0439,RT0035,749.0,36,24.88,0.12,16922.78,642,4948.08,5878.78,0.0042,1.0,Low,True,2025-08-05
T01777,C0438,RT0001,3799.0,9,443.5,0.12,33876.43,664,4729.67,9476.45,0.0468,1.0,Low,True,2026-03-04
T01778,C0320,RT0369,180.0,3,61.0,0.1,49902.72,541,27954.18,8316.62,0.0073,1.0,Low,True,2025-05-19
T01779,C0308,RT0262,802.0,18,51.17,0.18,42960.47,697,6866.05,14886.7,0.0034,1.0,Low,True,2025-04-02
T01780,C0113,RT0109,12989.0,6,2215.63,0.08,55554.0,692,11813.27,14101.31,0.1571,1.0,Low,True,2025-05-18
T01781,C0308,RT0106,8998.0,12,782.72,0.08,42960.47,697,6866.05,14886.7,0.0526,1.0,Low,True,2025-03-21
T01782,C0354,RT0227,19990.0,24,941.0,0.12,54747.31,597,38059.31,7244.04,0.1299,1.0,Low,True,2025-12-31
T01783,C0144,RT0396,1249.0,6,214.28,0.1,22237.63,754,7139.09,4592.81,0.0467,1.0,Low,True,2026-02-17
T01784,C0342,RT0226,40990.0,9,4785.19,0.12,36716.15,591,2980.32,15611.07,0.3065,1.0,Low,True,2025-10-04
T01785,C0096,RT0374,1699.0,24,78.4,0.1,44545.04,578,7075.48,11406.66,0.0069,1.0,Low,False,2025-07-25
T01786,C0058,RT0348,2199.0,12,193.33,0.1,16228.06,653,8645.39,2989.96,0.0647,1.0,Low,True,2025-04-07
T01787,C0299,RT0007,1449.0,24,68.21,0.12,32377.72,607,3341.89,11623.15,0.0059,1.0,Low,True,2025-05-28
T01788,C0437,RT0198,18669.0,9,2206.13,0.15,22397.53,611,5478.01,5292.75,0.4168,1.0,Low,False,2025-08-19
T01789,C0342,RT0361,5999.0,6,1029.2,0.1,36716.15,591,2980.32,15611.07,0.0659,1.0,Low,True,2026-01-06
T01790,C0195,RT0108,6890.0,12,599.35,0.08,34418.48,574,3608.02,13938.05,0.043,1.0,Low,True,2026-02-19
T01791,C0292,RT0150,1649.0,6,281.28,0.08,54971.21,647,22220.62,10837.12,0.026,1.0,Low,True,2025-03-14
T01792,C0045,RT0221,45200.0,6,7799.19,0.12,38566.83,756,6220.37,13069.96,0.5967,1.2016,Low,True,2025-11-23
T01793,C0176,RT0061,33540.0,36,1082.24,0.1,50271.36,767,9678.5,14451.36,0.0749,1.0,Low,True,2025-10-24
T01794,C0452,RT0117,3128.45,12,272.14,0.08,59915.06,689,23130.75,12835.19,0.0212,1.0,Low,True,2025-06-25
T01795,C0328,RT0409,7899.0,12,690.78,0.09,62096.4,677,27222.5,12265.79,0.0563,1.0,Low,True,2025-09-01
T01796,C0030,RT0403,2999.0,36,95.37,0.09,34456.08,585,15115.34,6075.19,0.0157,1.0,Low,True,2025-11-10
T01797,C0103,RT0152,1967.0,6,335.53,0.08,32516.99,716,1336.9,11829.25,0.0284,1.0,Low,False,2026-02-02
T01798,C0239,RT0148,44599.36,24,2017.11,0.08,51503.97,739,14190.95,12367.58,0.1631,1.0,Low,True,2025-03-29
T01799,C0268,RT0213,41990.0,6,7245.31,0.12,37370.81,737,9894.71,13128.78,0.5519,1.2241,Low,True,2025-06-15
T01800,C0390,RT0067,23990.0,3,8130.31,0.1,23528.51,733,3268.57,6239.3,1.3031,0.7674,Low,True,2025-11-06
T01801,C0383,RT0432,1499.0,18,89.34,0.09,67942.79,644,1729.21,19995.32,0.0045,1.0,Low,True,2025-05-03
T01802,C0304,RT0051,27990.0,3,9485.93,0.1,21719.2,711,3524.28,5834.25,1.6259,0.615,Medium,True,2025-09-06
T01803,C0368,RT0028,599.0,24,28.2,0.12,64557.0,666,16679.14,21850.41,0.0013,1.0,Low,True,2026-01-01
T01804,C0091,RT0411,1449.0,6,247.88,0.09,35718.95,658,28930.3,3156.29,0.0785,1.0,Low,True,2025-04-05
T01805,C0471,RT0086,11990.0,24,553.28,0.1,46380.17,782,7238.28,16334.71,0.0339,1.0,Low,True,2025-08-10
T01806,C0055,RT0018,799.0,18,48.72,0.12,48121.51,656,15789.51,14983.11,0.0033,1.0,Low,True,2026-03-11
T01807,C0019,RT0240,49990.0,3,16997.71,0.12,58787.71,765,41535.41,8533.02,1.992,0.502,Medium,True,2025-09-14
T01808,C0090,RT0140,349.0,36,10.94,0.08,25544.82,668,7037.36,5874.22,0.0019,1.0,Low,True,2026-03-04
T01809,C0168,RT0204,14200.0,12,1281.67,0.15,47494.62,782,11791.07,15383.18,0.0833,1.0,Low,False,2026-02-13
T01810,C0227,RT0336,12990.0,3,4402.37,0.1,26247.17,813,4478.62,9959.33,0.442,1.0,Low,True,2025-08-25
T01811,C0267,RT0194,15499.0,9,1831.53,0.15,45644.58,756,24070.23,9149.57,0.2002,1.0,Low,True,2026-02-09
T01812,C0044,RT0208,60490.0,12,5374.46,0.12,20980.05,652,5449.72,7298.16,0.7364,1.1318,Low,True,2025-07-08
T01813,C0044,RT0217,399990.0,6,69017.62,0.12,20980.05,652,5449.72,7298.16,9.4569,0.1057,High,False,2025-09-03
T01814,C0347,RT0427,699.0,24,31.93,0.09,45160.93,754,8156.25,11264.71,0.0028,1.0,Low,True,2025-07-16
T01815,C0333,RT0066,32490.0,6,5574.03,0.1,22968.13,793,5330.67,7227.38,0.7712,1.1144,Low,True,2025-06-11
T01816,C0118,RT0440,799.0,36,25.41,0.09,52090.25,803,12450.71,14797.14,0.0017,1.0,Low,True,2026-01-20
T01817,C0311,RT0378,249.0,24,11.49,0.1,23661.72,676,4867.09,8387.99,0.0014,1.0,Low,True,2025-10-24
T01818,C0415,RT0218,50019.0,3,17007.57,0.12,40031.47,767,9304.12,10458.33,1.6262,0.6149,Medium,True,2026-01-31
T01819,C0099,RT0042,1299.0,6,224.14,0.12,19423.33,693,7834.41,5263.51,0.0426,1.0,Low,True,2025-08-17
T01820,C0387,RT0405,1599.0,9,184.4,0.09,45806.67,725,5342.82,12769.23,0.0144,1.0,Low,True,2025-09-07
T01821,C0164,RT0332,2899.0,36,93.54,0.1,89837.02,772,3053.44,27115.93,0.0034,1.0,Low,False,2026-02-07
T01822,C0469,RT0080,15990.0,9,1851.51,0.1,65943.69,651,18716.11,18249.37,0.1015,1.0,Low,True,2026-03-08
T01823,C0185,RT0202,8249.0,18,514.61,0.15,30960.67,786,9450.42,8267.8,0.0622,1.0,Low,True,2025-09-13
T01824,C0297,RT0329,3895.0,3,1320.03,0.1,69420.39,715,38729.5,14413.11,0.0916,1.0,Low,True,2025-12-15
T01825,C0186,RT0368,599.0,3,203.0,0.1,26200.97,771,4793.54,9007.37,0.0225,1.0,Low,True,2025-07-22
T01826,C0050,RT0291,3561.0,6,625.05,0.18,30955.93,617,9080.07,6734.76,0.0928,1.0,Low,True,2025-07-28
T01827,C0419,RT0207,83990.0,36,2789.67,0.12,73884.04,764,22072.64,25728.99,0.1084,1.0,Low,True,2025-11-23
T01828,C0095,RT0406,1499.0,18,89.34,0.09,34625.73,748,9527.41,9040.23,0.0099,1.0,Low,True,2025-06-29
T01829,C0004,RT0186,93499.0,9,11048.83,0.15,28065.1,676,2579.95,7820.83,1.4127,0.7078,Low,True,2025-05-15
T01830,C0081,RT0404,1999.0,12,174.82,0.09,25246.21,694,6593.2,8604.86,0.0203,1.0,Low,True,2025-11-17
T01831,C0352,RT0103,3299.0,3,1114.36,0.08,32693.01,850,15473.11,5379.64,0.2071,1.0,Low,True,2025-07-21
T01832,C0233,RT0188,7789.0,24,377.66,0.15,21086.26,754,2589.05,6752.58,0.0559,1.0,Low,True,2025-07-23
T01833,C0297,RT0277,399.0,3,137.01,0.18,69420.39,715,38729.5,14413.11,0.0095,1.0,Low,True,2025-10-22
T01834,C0024,RT0112,31990.0,36,1002.45,0.08,41299.42,752,6842.37,14322.28,0.07,1.0,Low,True,2025-07-16
T01835,C0351,RT0341,2499.0,6,428.73,0.1,38967.82,755,7385.81,10752.37,0.0399,1.0,Low,True,2025-12-12
T01836,C0127,RT0120,3577.0,6,610.15,0.08,131907.3,788,48388.13,26382.36,0.0231,1.0,Low,True,2025-05-10
T01837,C0100,RT0421,775.0,24,35.41,0.09,32369.5,756,4991.76,11967.16,0.003,1.0,Low,True,2026-01-07
T01838,C0350,RT0232,11990.0,12,1065.3,0.12,27455.86,692,13520.43,5773.75,0.1845,1.0,Low,True,2025-10-06
T01839,C0493,RT0250,85990.0,36,2856.1,0.12,21475.94,819,3883.26,7938.91,0.3598,1.0,Low,True,2025-09-06
T01840,C0150,RT0050,33990.0,12,2988.26,0.1,14050.48,844,3440.26,4162.51,0.7179,1.1411,Low,True,2026-01-12
T01841,C0339,RT0412,999.0,9,115.2,0.09,80412.06,811,5710.9,27768.24,0.0041,1.0,Low,True,2025-09-30
T01842,C0090,RT0059,26490.0,36,854.76,0.1,25544.82,668,7037.36,5874.22,0.1455,1.0,Low,True,2025-05-10
T01843,C0137,RT0043,1499.0,24,70.56,0.12,33791.22,694,7208.89,8511.9,0.0083,1.0,Low,True,2025-11-23
T01844,C0059,RT0058,32999.0,12,2901.14,0.1,43720.52,706,10945.84,11154.06,0.2601,1.0,Low,True,2026-02-24
T01845,C0038,RT0406,1499.0,12,131.09,0.09,40211.62,587,7071.36,12753.85,0.0103,1.0,Low,True,2025-07-25
T01846,C0163,RT0259,199.0,6,34.93,0.18,21852.9,734,7219.9,5731.17,0.0061,1.0,Low,True,2026-01-23
T01847,C0427,RT0177,18669.0,9,2206.13,0.15,28584.52,850,4931.17,9352.46,0.2359,1.0,Low,True,2026-02-07
T01848,C0207,RT0139,1897.0,36,59.45,0.08,8024.41,844,4734.57,1528.16,0.0389,1.0,Low,True,2025-12-29
T01849,C0218,RT0337,3799.0,36,122.58,0.1,25056.42,704,6693.86,6970.44,0.0176,1.0,Low,True,2025-06-29
T01850,C0145,RT0036,8259.0,36,274.32,0.12,52024.84,804,6425.53,20744.35,0.0132,1.0,Low,False,2025-04-19
T01851,C0086,RT0272,499.0,36,18.04,0.18,42486.05,677,5771.74,11323.38,0.0016,1.0,Low,True,2025-06-01
T01852,C0051,RT0357,1199.0,36,38.69,0.1,34332.1,749,15208.87,8101.57,0.0048,1.0,Low,True,2025-05-02
T01853,C0229,RT0242,15990.0,6,2759.05,0.12,38290.12,850,3876.12,16478.07,0.1674,1.0,Low,True,2025-10-29
T01854,C0104,RT0044,850.0,12,75.52,0.12,34784.63,745,13096.78,6731.78,0.0112,1.0,Low,True,2025-10-13
T01855,C0070,RT0236,12990.0,12,1154.15,0.12,50875.68,708,6853.02,16735.33,0.069,1.0,Low,True,2025-05-09
T01856,C0348,RT0219,41990.0,24,1976.62,0.12,34832.63,667,22706.71,5091.58,0.3882,1.0,Low,True,2025-04-21
T01857,C0268,RT0175,13999.0,36,485.28,0.15,37370.81,737,9894.71,13128.78,0.037,1.0,Low,True,2026-01-21
T01858,C0167,RT0046,32999.0,6,5661.35,0.1,38431.6,773,4182.62,16542.87,0.3422,1.0,Low,True,2026-02-09
T01859,C0084,RT0153,1699.0,6,289.81,0.08,46654.13,664,21384.56,12058.52,0.024,1.0,Low,True,2025-04-24
T01860,C0355,RT0121,4960.0,18,293.34,0.08,30313.39,619,5491.44,9012.17,0.0325,1.0,Low,True,2025-07-30
T01861,C0325,RT0073,11490.0,12,1010.15,0.1,26666.92,743,12015.71,4512.98,0.2238,1.0,Low,True,2025-05-20
T01862,C0367,RT0229,54990.0,12,4885.79,0.12,42962.05,634,6945.49,12527.04,0.39,1.0,Low,True,2025-06-10
T01863,C0163,RT0037,4999.0,18,304.85,0.12,21852.9,734,7219.9,5731.17,0.0532,1.0,Low,True,2026-02-02
T01864,C0416,RT0189,9599.0,36,332.75,0.15,22991.03,686,12825.89,4002.13,0.0831,1.0,Low,True,2026-01-26
T01865,C0192,RT0184,134900.0,6,23477.16,0.15,76191.96,811,15051.91,26621.86,0.8819,1.0591,Low,True,2025-03-24
T01866,C0326,RT0157,2399.0,24,108.5,0.08,50600.86,746,7532.33,18747.59,0.0058,1.0,Low,True,2025-07-03
T01867,C0222,RT0238,28990.0,18,1767.87,0.12,33593.55,671,4977.17,8836.16,0.2001,1.0,Low,True,2026-01-25
T01868,C0176,RT0186,93499.0,24,4533.45,0.15,50271.36,767,9678.5,14451.36,0.3137,1.0,Low,True,2025-05-05
T01869,C0269,RT0168,20498.0,24,993.88,0.15,89738.32,632,20620.74,33284.79,0.0299,1.0,Low,True,2025-06-18
T01870,C0215,RT0310,2249.0,6,394.76,0.18,37066.16,759,12704.79,7914.37,0.0499,1.0,Low,True,2025-06-17
T01871,C0127,RT0020,2499.0,3,849.72,0.12,131907.3,788,48388.13,26382.36,0.0322,1.0,Low,True,2025-07-29
T01872,C0492,RT0314,1443.0,24,72.04,0.18,35796.26,754,6076.41,14795.28,0.0049,1.0,Low,True,2026-02-11
T01873,C0050,RT0309,1609.0,3,552.5,0.18,30955.93,617,9080.07,6734.76,0.082,1.0,Low,True,2025-08-30
T01874,C0321,RT0058,32999.0,18,1981.82,0.1,30109.29,757,7597.22,8592.66,0.2306,1.0,Low,True,2025-09-20
T01875,C0297,RT0143,2849.0,36,89.28,0.08,69420.39,715,38729.5,14413.11,0.0062,1.0,Low,True,2026-02-11
T01876,C0010,RT0266,659.0,24,32.9,0.18,61159.83,659,22496.06,18501.07,0.0018,1.0,Low,True,2026-01-21
T01877,C0308,RT0266,659.0,36,23.82,0.18,42960.47,697,6866.05,14886.7,0.0016,1.0,Low,True,2025-05-29
T01878,C0249,RT0241,1799.0,24,84.69,0.12,34005.03,665,2255.69,13574.04,0.0062,1.0,Low,True,2026-01-08
T01879,C0481,RT0397,607.0,36,19.59,0.1,35618.79,655,5281.01,10010.92,0.002,1.0,Low,True,2025-11-02
T01880,C0330,RT0331,7699.0,3,2609.22,0.1,96333.46,761,39922.33,24796.45,0.1052,1.0,Low,True,2026-01-15
T01881,C0499,RT0367,199.0,12,17.5,0.1,72182.81,739,24345.36,20572.54,0.0009,1.0,Low,True,2025-09-29
T01882,C0087,RT0110,31168.93,9,3579.68,0.08,78845.87,778,8490.38,35053.48,0.1021,1.0,Low,True,2025-05-23
T01883,C0259,RT0108,6890.0,3,2327.36,0.08,19479.96,643,1845.58,6155.64,0.3781,1.0,Low,True,2025-11-27
T01884,C0450,RT0004,699.0,9,81.6,0.12,30137.63,691,4823.01,10254.03,0.008,1.0,Low,True,2026-02-10
T01885,C0039,RT0184,134900.0,24,6540.85,0.15,35980.9,725,4402.63,11277.94,0.58,1.21,Low,True,2025-10-04
T01886,C0063,RT0220,22995.0,24,1082.45,0.12,37638.51,738,7902.86,10284.08,0.1053,1.0,Low,True,2025-03-22
T01887,C0321,RT0034,1499.0,12,133.18,0.12,30109.29,757,7597.22,8592.66,0.0155,1.0,Low,True,2025-12-26
T01888,C0395,RT0343,2899.0,12,254.87,0.1,30249.87,588,12546.85,5332.31,0.0478,1.0,Low,False,2026-01-30
T01889,C0453,RT0147,13899.0,12,1209.05,0.08,27425.3,573,4235.11,7380.76,0.1638,1.0,Low,True,2025-11-16
T01890,C0470,RT0167,9499.0,24,460.57,0.15,86244.6,606,49464.94,16448.12,0.028,1.0,Low,True,2025-10-02
T01891,C0279,RT0146,25499.59,9,2928.57,0.08,30712.69,824,15818.05,4926.23,0.5945,1.2028,Low,True,2026-02-01
T01892,C0086,RT0249,41490.0,9,4843.56,0.12,42486.05,677,5771.74,11323.38,0.4277,1.0,Low,True,2025-08-01
T01893,C0224,RT0421,775.0,6,132.58,0.09,39282.22,701,5617.31,11764.81,0.0113,1.0,Low,True,2025-04-05
T01894,C0303,RT0095,5399.0,12,469.65,0.08,38287.43,764,6561.49,14762.41,0.0318,1.0,Low,True,2025-11-14
T01895,C0028,RT0372,279.0,9,32.31,0.1,16218.15,782,1490.16,4460.79,0.0072,1.0,Low,True,2025-07-25
T01896,C0253,RT0195,102900.0,18,6419.39,0.15,18595.91,651,8523.95,4682.94,1.3708,0.7295,Low,True,2025-08-04
T01897,C0216,RT0172,12998.0,36,450.58,0.15,20600.94,762,5868.96,6415.9,0.0702,1.0,Low,True,2025-11-15
T01898,C0074,RT0015,298.0,3,101.33,0.12,87758.45,748,4353.88,29933.33,0.0034,1.0,Low,True,2025-08-02
T01899,C0059,RT0287,299.0,9,35.76,0.18,43720.52,706,10945.84,11154.06,0.0032,1.0,Low,True,2025-05-09
T01900,C0006,RT0356,4699.0,3,1592.51,0.1,56437.02,642,7583.79,16032.89,0.0993,1.0,Low,True,2025-04-07
T01901,C0241,RT0217,399990.0,3,136005.44,0.12,14941.27,617,828.58,4426.74,30.7236,0.0325,High,True,2026-02-14
T01902,C0041,RT0015,298.0,24,14.03,0.12,56171.25,850,8989.54,19662.09,0.0007,1.0,Low,True,2025-08-25
T01903,C0279,RT0072,15490.0,6,2657.49,0.1,30712.69,824,15818.05,4926.23,0.5395,1.2303,Low,True,2025-03-20
T01904,C0363,RT0208,60490.0,36,2009.13,0.12,40722.55,717,10580.83,12491.47,0.1608,1.0,Low,True,2025-05-22
